date_transaction,type_compte,anciennete_compte,age_client,statut_professionnel,revenus_mensuels,region,montant_transaction,type_transaction,categorie_marchand,pays_transaction,heure_transaction,jour_semaine,mode_paiement,nb_trans_24h,montant_total_24h,nb_pays_24h,distance_trans_precedente,temps_depuis_derniere_trans,montant_moyen_30j,ratio_montant_moyen,auth_3d_secure,ip_match_pays,appareil_connu,nb_tentatives_echouees,score_risque_marchand,is_fraud
2023-08-11 11:52:18,Épargne,11.523314042635953,50.63542099197081,Salarié,3284.968157801555,Étranger,74.06311495508143,Achat en ligne,Électronique,France,20,1,En ligne,2.0,248.49058211456605,1,6.175030820355359,1062.9922556068216,,0.06296439259691704,1,1,1,0.0,,0
2023-12-02 04:29:11,Jeune,34.37158562727531,45.565863181554235,Salarié,4383.638300927871,Occitanie,69.5732168475436,Virement,Autre,France,10,2,Carte physique,2.0,116.15574173057422,3,10.201826143498185,759.9685057496392,1162.8331745555238,0.059830780863417456,1,1,1,1.0,3.0,0
2023-10-18 16:12:23,Épargne,81.91318742095814,18.0,Salarié,2895.11968800874,Île-de-France,119.93599782357671,Achat en ligne,Alimentation,France,10,0,Carte physique,0.0,0.0,1,15.729450681457063,576.7393683703781,,0.11100435515575183,1,1,1,0.0,6.0,0
2023-09-08 08:15:20,Courant,68.14806499994813,44.008376523687836,,3706.921783228253,Occitanie,107.28498904605321,Retrait ATM,Autre,France,13,3,Carte virtuelle,1.0,162.19028613335632,1,,727.4546917935021,,0.1548326039127421,1,1,1,0.0,4.0,0
2023-04-09 05:01:29,Jeune,42.212569750033616,39.26693104919295,Salarié,5732.49012105095,Grand Est,115.19101588578386,Achat en magasin,Vêtements,France,10,1,Carte physique,2.0,231.54750395016157,1,35.21688130652321,786.3996928793462,1000.6619474133354,0.11511481593114166,1,1,1,1.0,3.0,0
2023-06-17 23:13:00,Épargne,94.76457987271031,50.844917855279185,Retraité,1498.9002223889065,Bretagne,144.3543219297592,Achat en magasin,Alimentation,France,16,6,Sans contact,2.0,204.05888745814013,1,22.26849937223183,292.4002916434824,313.78922437749736,0.4600359436055613,1,1,1,0.0,3.0,0
2023-02-22 00:32:21,Courant,41.53001302011353,62.14165602192827,Salarié,6628.130261718698,Auvergne-Rhône-Alpes,76.10870388212126,Virement,Autre,Espagne,14,6,Mobile,3.0,242.47589800728053,1,,1015.4764912517983,,0.03692624238290681,1,1,1,0.0,3.0,0
2023-10-08 16:14:25,Courant,20.564462535649813,52.39553428407752,Indépendant,5366.616628331458,Occitanie,128.20396661177674,Achat en ligne,Alimentation,Royaume-Uni,18,0,Carte physique,2.0,80.34143609899428,1,20.741655588294385,583.0540190432745,1429.1027894825415,0.08970940897694114,1,1,1,2.0,5.0,0
2023-11-03 01:42:39,Épargne,51.14458794396282,35.0101965957399,Retraité,3632.401518084277,Provence-Alpes-Côte d'Azur,270.11008739263156,Achat en magasin,Électronique,France,19,1,Carte physique,0.0,0.0,1,40.150245297344,1212.1282025129533,775.0177539606549,0.34852116098277686,0,1,1,0.0,6.0,0
2023-06-10 08:03:21,Professionnel,63.60608232818937,69.70599111106411,Retraité,2671.7699557848555,Nouvelle-Aquitaine,177.71754530795832,Achat en ligne,Services,France,14,4,En ligne,2.0,256.5697020721034,1,15.24830394120106,527.7102247149212,731.2593830260118,0.24302942216282875,1,1,1,0.0,1.0,0
2023-07-18 15:04:48,Jeune,69.59294251035935,45.67721424135811,Retraité,1723.546008821926,Nouvelle-Aquitaine,31.195051301271516,Achat en magasin,Vêtements,France,12,5,Carte physique,3.0,120.59225689906907,1,52.8287257008703,1075.725989812289,260.0919560747333,0.11993854701261163,1,1,1,0.0,3.0,0
2023-07-04 17:44:01,Courant,118.52993751132017,64.21044818160803,Salarié,4189.511095985054,Auvergne-Rhône-Alpes,38.55140829405748,Retrait ATM,Autre,France,15,4,Sans contact,4.0,269.7030664498595,1,19.432844405198043,1617.9877364284405,1470.8941796275979,0.02620950495828188,0,1,1,0.0,3.0,0
2023-05-19 17:29:45,Courant,44.54867846777859,58.23069646084416,,4488.567345348779,Auvergne-Rhône-Alpes,73.54198350985602,Achat en magasin,Autre,France,14,1,Mobile,6.0,559.3019080896299,1,8.795587063768853,1457.811564771417,1357.4501406128868,0.05417656332972342,1,1,0,0.0,2.0,0
2023-05-31 14:12:57,Courant,33.906158549983765,30.053727419080232,,4039.930266691237,Auvergne-Rhône-Alpes,149.45665865686618,Achat en magasin,Vêtements,Allemagne,12,1,Sans contact,2.0,333.8423728741563,1,,972.8335481041559,1282.3003582434342,0.11655354979515109,1,1,1,0.0,2.0,0
2023-07-09 20:15:05,Épargne,47.76139595957556,60.90571823593256,Retraité,3100.4828900955004,Pays de la Loire,129.36997124395512,Achat en magasin,Vêtements,France,13,5,Mobile,1.0,75.70685300258502,1,29.595175689002474,567.9329352206123,648.4059622759698,0.19952002105263433,1,1,1,0.0,5.0,0
2023-01-02 10:40:20,Professionnel,51.84750370756785,58.01589287240655,Salarié,3894.439531592592,Île-de-France,35.3931558849893,Achat en ligne,Alimentation,États-Unis,19,1,En ligne,3.0,215.03920323461236,1,4.9068775504714,867.7000071047156,642.0216331818408,0.0551276686886419,1,1,1,,2.0,0
2023-08-23 15:58:40,Courant,54.691246357050865,46.16131346148075,Retraité,1438.9835414862819,Bourgogne-Franche-Comté,-500.0,Retrait ATM,Autre,France,16,0,Carte physique,2.0,134.42613850533232,1,13.640233872925865,623.070038487423,,0.7503827957883455,1,1,1,0.0,6.0,0
2023-03-17 00:01:18,Courant,86.60480930218017,38.299869183755746,Salarié,3413.032105728921,Nouvelle-Aquitaine,194.61346718615334,Achat en ligne,Alimentation,France,16,0,Mobile,1.0,17.186134791322228,1,5.518865939656554,571.8714314925656,907.1081414863878,0.21454274114138103,0,1,1,0.0,3.0,0
2023-06-15 21:51:19,Jeune,33.31019938453126,57.220731174343726,Salarié,4390.04036581431,Auvergne-Rhône-Alpes,86.07205307414941,Achat en ligne,Électronique,Allemagne,17,3,Sans contact,3.0,472.4333706725716,1,13.622610091251167,1111.6405024321257,,0.08889201262214291,1,1,1,0.0,3.0,0
2023-11-27 16:56:29,Jeune,41.74245869119406,59.90066078654689,Salarié,3268.428078554055,Pays de la Loire,58.489854842320604,Retrait ATM,Autre,France,23,6,Carte physique,1.0,35.251872552079526,2,12.50476476249001,1077.2828073693368,1095.8881080383474,0.05337210470055938,1,1,1,0.0,2.0,0
2023-10-03 16:03:13,Courant,48.68742018480694,38.85765044338768,Indépendant,5800.286256427667,Île-de-France,72.9296321236494,Achat en magasin,Alimentation,France,14,5,Sans contact,1.0,93.91196526590205,1,5.41357346108696,1639.5270231905708,,0.06354246818731112,1,1,1,,,0
2023-07-20 07:29:59,Professionnel,28.706333580597963,54.08890971917958,Étudiant,14219.442890183478,Pays de la Loire,123.20024721510508,Retrait ATM,Autre,Espagne,15,3,Carte physique,2.0,79.38013362388314,1,35.008536302141934,273.6551231169503,127.37054695119691,0.9672585237646053,1,1,1,0.0,3.0,0
2023-11-05 11:09:52,Épargne,64.69338423146637,39.95100965792515,Salarié,4397.388646633806,Provence-Alpes-Côte d'Azur,88.67971813764467,Achat en ligne,Alimentation,France,13,4,Carte physique,2.0,255.9910620526689,1,8.404500581533812,1037.149702785401,1069.9634495396558,0.08288107241027579,0,1,1,0.0,,0
2023-08-03 17:39:28,Courant,73.2738517166234,36.761973731380465,Étudiant,414.3008100772985,Île-de-France,97.56898188354288,Retrait ATM,Autre,France,11,2,Sans contact,3.0,96.48386689176925,1,,1197.792208227659,137.40327655324856,0.7100921050141878,1,1,1,0.0,4.0,0
2023-12-04 04:49:01,Courant,47.44743377112897,51.487449775115856,Retraité,1728.233701653482,Bretagne,55.615252865428204,Achat en magasin,Alimentation,France,17,6,Carte physique,2.0,91.27637082747539,2,13.449720039166897,1169.765466954778,684.9836440480743,0.08119208881653961,1,1,1,0.0,5.0,0
2023-05-27 11:05:25,Courant,26.391853411989505,56.83618960465207,Indépendant,5916.79736678577,Hauts-de-France,49.732125537346,Achat en magasin,Alimentation,France,17,1,Carte physique,2.0,66.70044858945286,1,8.504977200896594,787.2614814310901,1516.0501562242046,0.03280374685043814,1,1,1,0.0,,0
2023-02-28 10:37:20,Courant,36.490238652802155,52.78034913870488,Salarié,5520.268956711934,Occitanie,152.44441979281135,Achat en magasin,Services,France,15,4,Mobile,1.0,179.02300733559775,1,39.35279689397217,621.3925668571965,1800.73790093764,0.0846566397660836,1,1,1,0.0,3.0,0
2023-04-18 21:50:26,Épargne,41.37961031846405,42.93714429186991,Retraité,1961.1448638481968,Auvergne-Rhône-Alpes,85.99560939884503,Achat en ligne,Électronique,France,6,4,Carte physique,1.0,67.42082937638243,1,11.875807675635862,352.2024894092638,559.9312795870973,0.15358243508428326,1,1,1,,8.0,0
2023-03-19 08:33:55,Courant,19.57175300813192,27.798381541612883,Indépendant,5850.472962983232,Occitanie,65.92933592887113,Retrait ATM,Autre,France,1,5,En ligne,1.0,201.42446167880155,1,2.8520071088061782,778.9672725381195,1261.1982248554903,0.052275157568054294,1,1,1,0.0,1.0,0
2023-02-05 16:25:30,Courant,34.51972721439025,40.354839978801806,Salarié,4857.095491882581,Pays de la Loire,109.77997053604555,Achat en magasin,Voyage,France,19,6,Mobile,2.0,162.7012748774538,1,15.427210086701146,1832.6081071762442,,0.0743812420712605,0,1,0,,2.0,0
2023-08-11 04:58:31,Épargne,51.306978772752274,50.589732511997276,Retraité,2246.234777750138,Nouvelle-Aquitaine,163.03808725671485,Achat en magasin,Électronique,États-Unis,7,1,Sans contact,3.0,629.8140439368929,2,42.50358661760239,1034.412389945956,540.3501066990415,0.3017267605491972,1,1,0,0.0,2.0,0
2023-08-21 21:28:25,Courant,127.08522093982234,77.31198035053986,Indépendant,2554.0359727702235,Hauts-de-France,86.52548156367352,Achat en ligne,Vêtements,France,12,3,Sans contact,2.0,94.9479409542834,1,19.763309207893364,1455.3002262243826,486.0220691230889,0.178027886099469,1,1,1,,6.0,0
2023-12-14 10:13:38,Épargne,87.50566673930953,30.412543265617092,Salarié,5168.76687397332,Île-de-France,116.2564849279393,Achat en magasin,Services,France,10,6,Carte physique,0.0,0.0,3,16.05111247553822,1097.308458351754,880.7140238756028,0.13200253632427686,0,1,1,,5.0,0
2023-06-09 05:51:09,Courant,53.21737548079792,43.26733321723881,,4689.7643062239495,Hauts-de-France,45.0322648222963,Achat en ligne,Vêtements,France,19,4,Sans contact,1.0,27.14891084799109,1,9.273360203511512,387.45584179435343,736.9987932120307,0.06110222328320794,1,1,0,0.0,5.0,0
2023-10-08 14:40:09,Courant,131.7952537565516,42.57651854061834,Retraité,2601.717091331535,Auvergne-Rhône-Alpes,180.18230065695482,Achat en magasin,Électronique,France,8,2,Mobile,1.0,163.9383458647789,1,2.473731758972962,346.2653622790743,786.0199315433177,0.22923375531098086,1,1,1,0.0,,0
2023-01-23 06:06:49,Jeune,78.42185620399835,18.0,Salarié,,Grand Est,30.615682523945395,Achat en magasin,Voyage,France,13,4,Carte physique,2.0,169.8701393278094,1,9.203178383436349,628.5339434782009,493.9687973735804,0.06197898062940049,1,1,1,0.0,,0
2023-12-18 23:28:47,Courant,41.98447636398713,36.14767396722008,Salarié,2181.8067933060197,Provence-Alpes-Côte d'Azur,47.31024122967243,Achat en magasin,Voyage,France,21,2,En ligne,0.0,0.0,1,22.234270458417953,747.573718740111,635.6965313651473,0.07442268267230356,1,1,1,1.0,5.0,0
2023-12-06 19:38:22,Épargne,45.052162946795534,27.09190976675976,Salarié,2667.176281380846,Auvergne-Rhône-Alpes,127.67715762616679,Achat en magasin,Alimentation,France,21,4,Carte physique,0.0,0.0,3,67.1765429628935,732.3015213004385,759.4795024892715,0.16811139366854785,1,1,1,0.0,7.0,0
2023-11-04 19:51:02,Courant,44.696505520349824,38.96475563990581,,1403.66588347766,Nouvelle-Aquitaine,167.39641972481348,Achat en magasin,Santé,France,15,4,Sans contact,2.0,27.392765620322642,2,22.86124156008215,680.4240865767989,,0.3948969416796952,1,1,1,0.0,2.0,0
2023-11-26 11:32:04,Professionnel,64.77634508200889,67.55149635704169,Étudiant,834.8584684186593,Île-de-France,35.91797538187518,Retrait ATM,Autre,France,17,6,Carte physique,0.0,0.0,1,1.9418543726442232,619.8140900330256,258.2683177661766,0.13907232483077364,1,1,1,1.0,4.0,0
2023-12-10 16:50:08,Professionnel,85.09174933682736,54.835789321356245,Salarié,6770.093749713946,Pays de la Loire,153.19390368761546,Achat en ligne,Services,France,4,1,Carte physique,0.0,0.0,1,12.800122646794481,752.0531482877749,2169.7861811535936,0.07060322580087962,1,1,1,0.0,3.0,0
2023-01-23 08:10:09,Courant,39.57871274092255,47.60547597375779,Retraité,3798.3014790576876,Hauts-de-France,42.70476391800289,Achat en magasin,Autre,France,8,1,Mobile,4.0,111.4501809437084,1,17.147068731775516,1519.0428210789325,,0.042304628167538764,0,1,1,,3.0,0
2023-04-25 03:32:25,Épargne,31.7736694236969,74.24694723819161,Indépendant,3923.018874383551,Auvergne-Rhône-Alpes,108.74054219789484,Prélèvement,Autre,France,8,1,Mobile,1.0,60.35684748256748,1,3.606927955902368,1108.4828106162174,1231.9877597492978,0.08826430403823403,0,1,1,1.0,8.0,0
2023-01-16 12:41:04,Courant,47.70733092502729,66.14606541852281,Retraité,2088.091680056821,Pays de la Loire,74.01372795914972,Achat en ligne,Électronique,France,19,4,Carte physique,4.0,167.37234740721414,1,10.128061517990348,646.4040469652248,797.8187491604032,0.09277010353170968,1,1,1,1.0,7.0,0
2023-05-03 06:24:30,Jeune,29.058867569113072,32.953771079503056,Retraité,2159.22139676148,Bourgogne-Franche-Comté,52.55728888974636,Achat en ligne,Alimentation,France,19,3,En ligne,3.0,128.5693398799511,1,5.821733485214709,877.6857331988434,855.5790180936651,0.06142891279270784,0,0,1,1.0,7.0,0
2023-03-08 23:18:17,Courant,43.250901044105404,18.0,Salarié,4531.005332982084,Bretagne,50.262029182658274,Virement,Autre,États-Unis,13,3,Carte physique,0.0,0.0,1,27.22989944422416,978.1111662419561,1083.6192508638383,0.0463834775384347,1,1,1,0.0,2.0,0
2023-10-23 23:30:34,Professionnel,34.89349275986977,18.0,Indépendant,6114.349434058354,Nouvelle-Aquitaine,64.68406198027307,Prélèvement,Autre,France,15,5,Carte physique,1.0,19.40521859408192,1,8.54228647875731,1297.0747287107167,2053.1679419316592,0.03150451585534551,1,1,1,,1.0,0
2023-10-31 06:55:21,Courant,18.756730223517476,31.80355250699078,Étudiant,376.66282969802035,Auvergne-Rhône-Alpes,141.7623213683481,Virement,Autre,France,12,5,Mobile,1.0,143.10384166184872,3,,1274.6547300882758,90.75224351289962,1.562080626119153,1,1,1,0.0,1.0,0
2023-10-24 10:50:54,Épargne,45.958313861750874,36.48844140420612,,4007.886341092086,Île-de-France,53.040305642271605,Achat en ligne,Électronique,France,14,3,En ligne,2.0,91.01695094169094,1,21.962490594463766,273.7352535588225,1202.7381484571654,0.04409962859356381,0,1,1,1.0,2.0,0
2023-11-03 01:00:22,Jeune,23.00453187416136,68.20878555900626,Salarié,3663.196653817414,Auvergne-Rhône-Alpes,116.94836259838394,Achat en ligne,Alimentation,France,2,0,En ligne,4.0,250.0693377453394,1,9.061971077347438,338.20888979541263,1134.5392295578752,0.10308005184092064,1,1,1,0.0,,0
2023-12-22 02:14:35,Professionnel,14.125916503574881,63.03144359754805,Salarié,4035.264310083106,Île-de-France,144.51776183537743,Virement,Autre,France,15,2,Carte physique,2.0,507.3817521462178,1,23.761151112372787,704.8912552270084,986.2631661690494,0.1465306287334333,1,1,1,0.0,4.0,0
2023-07-12 07:11:19,Courant,117.94485414910542,58.79004721751858,Salarié,3545.3836574999987,Bretagne,211.02322944188512,Prélèvement,Autre,France,15,1,En ligne,2.0,74.1565396418927,1,31.91140524245828,655.4246602165031,827.7413649646293,0.25493860567292354,1,0,1,0.0,2.0,0
2023-09-14 09:24:01,Épargne,111.980781232564,37.449813461666,Sans emploi,356.99452620553654,Pays de la Loire,133.89530150899577,Virement,Autre,Royaume-Uni,12,4,En ligne,2.0,343.11505773497186,1,7.491792981671146,639.891439599903,76.35394107327762,1.7536134956084997,1,1,1,0.0,10.0,0
2023-12-29 04:26:47,Courant,61.84991008192827,42.16986328042688,Indépendant,3340.674657799127,Nouvelle-Aquitaine,81.30586276737924,Prélèvement,Autre,France,19,0,Sans contact,2.0,161.36610437739336,1,12.296537332677524,2451.9646241908035,506.9582460523214,0.1603798012962747,1,1,1,0.0,5.0,0
2023-01-08 16:35:38,Courant,38.76769010785675,38.881515869212144,Salarié,3864.5760818801155,Île-de-France,148.21272653788282,Prélèvement,Autre,France,16,0,En ligne,0.0,0.0,1,10.504443603883525,558.455742160923,1079.6686579262098,0.13727612212302678,1,1,1,0.0,,0
2023-09-08 10:30:00,Courant,22.23425735468102,78.06933442666502,Salarié,3280.2864922537965,Occitanie,67.10287529776059,Achat en ligne,Électronique,Allemagne,13,3,Mobile,2.0,138.19204707469703,1,10.844759267744049,481.38576405530495,658.800749435647,0.10185610042982401,1,1,1,0.0,3.0,0
2023-04-18 05:20:01,Courant,55.04787614310301,35.604638970275275,Retraité,2033.5074377127823,Occitanie,79.39899153447223,Achat en magasin,Divertissement,France,12,5,Carte physique,1.0,38.97814668847541,1,13.421479954748506,801.8808422306496,729.170432739628,0.10888948312969239,0,1,1,,3.0,0
2023-03-10 13:27:49,Courant,7.021408796302819,28.476151769424952,Étudiant,249.3801064959512,Hauts-de-France,3244.5210022497613,Virement,Autre,Italie,3,5,En ligne,7.0,9815.47862351904,4,86.109513246269,268.3587804401944,283.3479104716374,11.450661474260391,0,0,0,4.0,4.0,1
2023-03-26 11:08:03,Courant,119.6253429045415,53.47386316152203,,4560.692587824348,Occitanie,232.14148422143316,Achat en magasin,Divertissement,France,19,5,Sans contact,0.0,0.0,2,27.504814768036717,602.9339804377989,884.7006484714238,0.26239551719841586,1,1,1,0.0,10.0,0
2023-09-15 19:28:22,Épargne,54.05570617438083,30.55771300280072,Étudiant,885.9522946517679,Île-de-France,38.28963312595512,Achat en magasin,Autre,France,15,5,Carte physique,2.0,91.78444821294192,2,63.9638662311925,862.4123723868463,320.1282267953027,0.1196071758784282,0,1,1,0.0,5.0,0
2023-04-04 23:12:44,Courant,43.79174161541439,53.3672578113578,,3311.0556420104326,Hauts-de-France,49.39947097358814,Achat en ligne,Électronique,France,9,6,Carte physique,1.0,33.34057873864139,3,40.28859073511488,809.4401348090591,857.2221694691682,0.057627383813671766,1,1,1,0.0,2.0,0
2023-02-02 20:32:20,Courant,150.9780243928446,31.50358576474457,Retraité,1735.325057703396,Étranger,142.32024828338993,Achat en ligne,Voyage,France,9,4,Sans contact,3.0,35.5620116516755,1,19.095809199715116,606.7535543821367,,0.5244610482399805,1,1,1,0.0,6.0,0
2023-12-07 06:00:36,Épargne,51.98079154813664,33.878955263631575,Salarié,3879.1547042120987,Hauts-de-France,70.43501529377784,Prélèvement,Autre,France,16,1,Mobile,6.0,417.0480319741731,1,6.5487762949781745,724.9865402359476,1539.1777145330896,0.045761457321479175,1,1,1,0.0,6.0,0
2023-07-17 04:07:19,Courant,70.95341052169728,39.838760120716394,Salarié,3496.6013684276304,Provence-Alpes-Côte d'Azur,172.82274094570582,Prélèvement,Autre,Allemagne,8,0,En ligne,2.0,178.96232263198056,1,55.73046795366849,546.1459043030837,611.0674751713199,0.2828210434490118,1,1,1,0.0,7.0,0
2023-05-07 12:05:28,Courant,61.12443391142713,32.315744127572565,Indépendant,3449.9488350482998,Hauts-de-France,240.724873806255,Virement,Autre,Espagne,16,0,En ligne,3.0,188.17046890713615,1,15.913048598438479,775.0965142947007,1282.1212398001535,0.18775515632498002,1,1,0,0.0,1.0,0
2023-06-09 22:25:22,Courant,45.55576838778638,60.21045173466134,Salarié,2747.5040590175936,Occitanie,120.06603666438482,Virement,Autre,France,23,3,Sans contact,0.0,0.0,1,13.88066189623196,682.1903602075106,1024.6870869424995,0.11717336755227634,1,1,1,0.0,2.0,0
2023-05-25 14:39:55,Courant,84.65264467969776,42.786818504400074,Salarié,5333.461920992413,Île-de-France,97.48455773798605,Achat en ligne,Services,France,23,2,Carte physique,1.0,76.44339083270349,1,15.309841095718381,260.55211462716017,1545.3089721938852,0.06308418542318213,1,1,1,0.0,1.0,0
2023-09-23 09:39:44,Épargne,177.18581439022535,41.790148743081254,Salarié,3585.9841231034893,Hauts-de-France,94.59270356549126,Achat en ligne,Vêtements,Italie,22,4,Carte physique,3.0,14.016468179534593,1,1.5159793931054346,567.2338766133141,640.9228279456693,0.14758828901240173,1,1,1,0.0,4.0,0
2023-03-05 12:28:56,Courant,25.73021164865274,57.14171793577098,Salarié,2870.1049949421067,Hauts-de-France,167.9568488719095,Achat en magasin,Alimentation,France,9,3,Sans contact,1.0,56.731955928884446,1,32.692640955379005,596.7653505576354,1109.5701795233108,0.15137109123108056,0,1,1,0.0,2.0,0
2023-10-19 22:56:08,Courant,40.562751111347886,55.12807798381533,Retraité,1717.5460014097268,Provence-Alpes-Côte d'Azur,203.07360837876095,Achat en magasin,Santé,France,12,3,Carte physique,4.0,302.1873178603835,1,28.21088036839699,1076.6599643846641,564.532931369182,0.3597196852382716,1,1,1,1.0,1.0,0
2023-08-10 11:04:02,Professionnel,51.440167298986324,48.51286869876268,Étudiant,583.7413506080716,Provence-Alpes-Côte d'Azur,44.21281184259164,Achat en magasin,Voyage,France,16,0,Sans contact,3.0,193.80941584715947,1,,1657.2383193484147,104.91980663572481,0.4213962383298688,1,1,1,0.0,10.0,0
2023-12-10 06:49:22,Jeune,66.81754056553773,60.66165824903464,Salarié,3112.8040424751803,Occitanie,57.95892097208505,Achat en magasin,Santé,France,16,4,Carte physique,2.0,371.09853493486264,1,26.797332756538324,622.2659507391044,560.3462201984373,0.10343412498001657,1,1,1,0.0,4.0,0
2023-03-17 20:28:49,Courant,149.73792871121583,42.66640067609244,Salarié,3608.9650422274685,Île-de-France,102.82339912540547,Achat en magasin,Alimentation,Chine,11,5,Sans contact,1.0,219.10830205278057,1,11.965091776918644,1044.8908655185191,,0.15364104371509213,1,1,1,0.0,8.0,0
2023-09-05 13:57:39,Épargne,46.58628574441689,31.61315550001482,Salarié,,Île-de-France,103.79445469177028,Retrait ATM,Autre,France,0,3,Sans contact,1.0,226.4642792704284,1,66.31353042515937,1282.7471626574256,788.2136290925383,0.13168315144622367,1,1,1,1.0,1.0,0
2023-06-18 16:19:10,Courant,86.69070022582274,47.222620517637,Retraité,3187.3997796488998,Pays de la Loire,104.3782911560597,Achat en magasin,Santé,France,11,1,Carte physique,1.0,75.07798606053521,1,10.472468948023835,517.7555917134711,994.2758370170901,0.10497920925967912,0,1,0,0.0,,0
2023-10-22 19:51:34,Courant,70.10143927228586,44.46508960354979,Salarié,3725.486167772489,Auvergne-Rhône-Alpes,60.09588453754832,Achat en ligne,Alimentation,Espagne,17,3,Mobile,6.0,324.3724521838893,1,7.528871169476725,1188.3174408464888,1422.7255571429655,0.042239969779013016,1,1,1,1.0,1.0,0
2023-11-11 19:00:30,Courant,30.498495810364023,66.5464107212994,Retraité,1153.7335725750836,Auvergne-Rhône-Alpes,158.67300321721802,Achat en magasin,Vêtements,Allemagne,13,3,Mobile,4.0,191.6432046583918,1,19.39174575803214,1037.5550826662352,247.51996509003965,0.6410513315945968,1,1,1,0.0,2.0,0
2023-09-08 15:06:12,Épargne,51.271704102074764,41.046134479121534,Salarié,3241.5179267276217,Provence-Alpes-Côte d'Azur,84.37782257085581,Achat en magasin,Électronique,France,18,0,Carte physique,2.0,18.298830308578054,1,8.604882160041216,492.89222874705035,1067.624699889982,0.07903322448380119,1,1,1,1.0,1.0,0
2023-07-06 19:32:09,Courant,59.708975097100854,68.85073675652919,Salarié,3415.2253212850574,Grand Est,141.8760042381259,Achat en ligne,Voyage,France,23,4,Sans contact,1.0,237.7206159612876,1,18.415972379090057,581.9420924073908,1312.5468649799168,0.10809214362056072,1,0,1,0.0,3.0,0
2023-08-05 14:07:02,Jeune,32.95213527122684,26.777840635015387,Salarié,3183.674132839349,Occitanie,43.80082457255166,Achat en ligne,Électronique,France,14,4,Carte physique,3.0,405.4849067556741,2,26.761118242040656,927.9041266477877,1010.1065477062804,0.04336257860323078,1,1,1,0.0,10.0,0
2023-11-26 11:03:48,Courant,19.258906669303798,41.458352334807415,Salarié,3510.756887793411,Nouvelle-Aquitaine,155.6887289573817,Achat en magasin,Alimentation,France,14,0,Carte physique,0.0,0.0,1,41.07593829371554,705.0472813574984,1040.7770705705516,0.1495889305786046,1,1,0,0.0,,0
2023-09-14 17:38:17,Courant,41.66462475164512,40.26629286285699,Indépendant,7576.724807933928,Bourgogne-Franche-Comté,170.21030941650355,Achat en magasin,Électronique,France,21,6,En ligne,0.0,0.0,1,42.131739632331985,455.30384704410403,2351.7663447626637,0.07237551885014364,0,1,1,0.0,2.0,0
2023-08-10 00:30:27,Professionnel,31.908378871491156,40.179925793320564,Salarié,3420.61586227338,Nouvelle-Aquitaine,85.9992582412332,Virement,Autre,France,20,4,En ligne,1.0,174.50719888422464,1,28.705550121682997,791.4914201725943,942.7222191988216,0.09122438878582942,0,1,1,0.0,3.0,0
2023-09-19 09:27:50,Courant,24.545644420321526,62.06114860129581,Salarié,3794.379286734973,Hauts-de-France,160.30683531712975,Achat en ligne,Alimentation,France,7,3,Carte physique,1.0,84.79146881323524,1,33.104249035948556,866.2151936666185,951.7115510196192,0.16844056914659122,1,1,1,0.0,3.0,0
2023-12-06 09:00:13,Courant,34.09091351017615,38.046307277677776,Salarié,4504.186374881494,Île-de-France,117.71392892208343,Achat en ligne,Électronique,France,9,3,En ligne,2.0,42.69771976854858,1,19.019840736900203,775.0951960609655,1069.530190360967,0.1100613428054377,1,1,1,0.0,,0
2023-10-28 04:23:25,Courant,98.36565858134371,59.87459858589593,Salarié,3528.0609118466073,Auvergne-Rhône-Alpes,119.71270751964816,Prélèvement,Autre,France,7,2,Carte physique,1.0,147.99113305922452,1,29.566282709094118,350.3903301650879,1253.7963495065226,0.09548018509287053,0,1,1,0.0,5.0,0
2023-07-27 01:18:31,Courant,24.75116991084955,43.72176584981097,Retraité,1430.5070590910345,Auvergne-Rhône-Alpes,86.03738254820004,Retrait ATM,Autre,France,6,5,En ligne,2.0,121.95387233590283,1,35.299190446229446,1051.2070749501993,249.68409506813916,0.344584954539136,1,1,1,0.0,4.0,0
2023-10-22 21:18:02,Courant,70.76836391410261,43.533092850124675,Salarié,4886.244176835195,Auvergne-Rhône-Alpes,41.12506782330138,Retrait ATM,Autre,Allemagne,15,3,Carte physique,3.0,214.0526186556389,1,14.133503235040298,652.1311715819556,1851.640663283669,0.022210069501482466,1,1,1,0.0,6.0,0
2023-07-05 07:24:26,Courant,49.66542406594324,24.913096435166526,Retraité,1131.2215857697101,Auvergne-Rhône-Alpes,219.30403959806506,Virement,Autre,France,5,1,En ligne,1.0,81.38995547211059,1,7.713627184644109,556.4699519536039,302.5572935880515,0.7248347478169198,1,1,1,0.0,,0
2023-12-21 15:59:55,Courant,50.48018214869534,63.81717565623448,Salarié,4769.382106150673,Nouvelle-Aquitaine,150.3939678499561,Achat en magasin,Voyage,Espagne,14,4,Sans contact,3.0,159.9140820240932,2,9.942809678452113,848.2943994032697,1163.2692768261527,0.1292856012326646,1,1,1,0.0,6.0,0
2023-05-25 03:06:44,Courant,84.65024548727462,68.00355724633225,Retraité,2286.6193061351332,Bretagne,80.25915456812012,Retrait ATM,Autre,France,18,3,En ligne,2.0,123.11239573535245,1,20.92288336851511,949.2773126423866,,0.11974112374202125,0,1,1,0.0,2.0,0
